# Created by Octave 3.2.4, Tue Nov 06 15:09:04 2012 CET <mu@Martin-X220>
# name: plot_data
# type: matrix
# rows: 9
# columns: 5
 1 65 1 4.174387269895637 0.7692307692307693
 1.75 60 1.75 4.0943445622221 0.8333333333333334
 1.75 61 1.75 4.110873864173311 0.819672131147541
 2.28 56 2.28 4.02535169073515 0.8928571428571428
 3.13 52 3.13 3.951243718581428 0.9615384615384616
 3.94 48 3.94 3.871201010907891 1.041666666666667
 5.16 44 5.16 3.784189633918261 1.136363636363636
 5.85 40 5.85 3.688879454113936 1.25
 13.35 20 13.35 2.995732273553991 2.5
