0.100000 0.105000 0.001000 0.010000
0.082000 0.373000 0.001000 0.010000
0.069000 0.579000 0.001000 0.010000
0.053000 0.722000 0.001000 0.010000
0.050000 0.831000 0.001000 0.010000
0.045000 0.915000 0.001000 0.010000
0.040000 0.979000 0.001000 0.010000
0.036000 1.031000 0.001000 0.010000
0.034000 1.076000 0.001000 0.010000
0.031000 1.114000 0.001000 0.010000
