22.000000 0.003388 0.000023 8480.000000 9.045466 0.005896
43.000000 0.003163 0.000020 1700.000000 7.438384 0.029412
50.000000 0.003095 0.000019 1520.000000 7.326466 0.032895
60.000000 0.003002 0.000018 982.000000 6.889591 0.050916
70.000000 0.002914 0.000017 817.000000 6.705639 0.061200
80.000000 0.002832 0.000016 555.000000 6.318968 0.090090
90.000000 0.002754 0.000015 426.000000 6.054439 0.117371
100.000000 0.002680 0.000014 410.000000 6.016157 0.121951
