10.000000 0.231000 10.000000 0.228000 10.000000 0.232000 0.100000 0.001000
20.000000 0.445000 20.000000 0.425000 20.000000 0.440000 0.100000 0.001000
30.000000 0.660000 30.000000 0.613000 30.000000 0.646000 0.100000 0.001000
40.000000 0.875000 40.000000 0.811000 40.000000 0.851000 0.100000 0.001000
50.000000 1.087000 50.000000 1.011000 50.000000 1.056000 0.100000 0.001000
