10.000000 0.100000 0.000000 0.000000 0.002599 0.000026 0.001076 0.000010
20.000000 0.100000 0.000000 0.000000 0.009031 0.000062 0.003872 0.000019
30.000000 0.100000 0.000000 0.000000 0.018788 0.000112 0.008346 0.000031
40.000000 0.100000 0.000000 0.000000 0.032886 0.000183 0.014484 0.000045
50.000000 0.100000 0.000000 0.000000 0.051106 0.000275 0.022303 0.000061
